138	200
65	52
65	122
3	108
2	117
1	167
3	52
170	8
69	93
11	143
2	12
78	2
2	33
156	27
162	7
2	99
156	22
186	6
6	16
34	52
6	148
34	149
65	3
24	169
78	6
35	131
52	166
165	116
25	148
168	20
20	10
20	134
129	22
8	27
40	65
75	49
2	8
165	62
8	2
52	65
6	33
150	10
56	138
189	27
165	30
130	108
168	132
79	156
20	121
13	11
29	165
5	139
197	3
131	151
178	166
5	198
148	73
166	86
1	27
147	2
13	164
51	9
6	78
48	1
8	29
108	1
34	181
169	166
116	3
166	3
106	8
9	53
8	9
29	20
46	56
7	8
8	108
118	7
11	151
20	51
48	2
62	192
4	63
50	116
12	108
1	174
19	3
50	9
93	99
8	138
192	2
11	2
6	7
25	3
28	1
7	2
2	49
116	109
34	9
20	44
5	73
40	6
65	166
86	116
69	143
2	10
168	12
1	28
135	49
115	2
3	65
1	20
97	136
185	1
79	1
42	200
22	7
181	9
120	118
17	8
24	132
24	32
56	26
178	120
12	41
93	20
13	2
8	31
176	18
1	51
73	3
27	7
7	151
35	108
10	46
20	126
67	101
83	82
57	8
162	127
27	150
107	174
9	3
3	28
3	4
153	108
24	168
5	15
7	4
12	132
26	5
1	8
120	50
52	6
165	2
26	198
134	126
111	16
13	136
17	52
75	13
3	31
25	122
186	87
52	122
151	2
3	169
106	3
2	143
32	49
10	1
10	36
8	4
69	2
69	99
73	8
191	103
200	109
17	25
12	9
8	3
1	3
5	2
75	15
121	127
118	177
116	132
117	63
2	9
115	49
99	20
174	135
141	11
120	166
55	2
2	197
120	9
22	8
21	82
75	164
50	87
131	31
52	8
115	22
12	166
80	7
8	112
34	32
46	53
2	6
18	3
6	68
7	68
86	50
2	74
12	93
11	13
71	118
169	86
10	16
2	148
31	22
147	62
30	62
168	169
52	17
135	115
34	2
9	27
15	49
44	9
11	101
32	2
121	7
3	2
5	25
3	109
6	25
8	11
12	31
18	2
101	136
6	87
25	73
129	177
18	12
6	2
116	166
2	11
3	55
174	167
86	9
5	185
50	53
4	29
46	36
71	120
7	11
2	46
2	57
136	101
177	139
62	2
13	137
200	22
109	22
5	1
96	121
181	118
2	1
83	21
151	6
3	12
135	29
4	135
5	118
129	118
30	150
53	56
34	63
5	181
151	168
3	8
74	15
8	22
35	130
2	15
12	62
103	52
52	25
53	35
2	73
55	12
8	12
11	75
20	165
46	170
51	3
143	12
130	35
150	7
10	6
178	7
1	2
3	1
35	20
51	19
8	189
12	10
7	62
127	7
7	46
55	169
2	63
3	7
86	166
52	150
197	8
11	191
3	20
30	10
52	97
3	122
35	151
150	30
108	41
42	138
192	5
80	127
18	154
67	136
40	166
169	20
20	12
12	7
153	35
2	55
20	96
166	41
137	11
116	12
4	16
7	127
24	5
115	8
112	22
177	5
11	136
4	111
9	154
4	117
12	2
107	135
5	34
20	41
18	197
191	52
151	169
138	197
97	6
116	87
9	1
62	5
149	2
108	28
46	8
192	165
9	50
191	2
13	75
56	197
46	26
24	20
52	40
20	15
12	20
31	129
130	153
20	2
52	30
44	15
1	6
3	116
69	18
165	3
138	117
141	101
118	178
111	52
136	8
46	2
53	20
136	9
111	34
8	131
115	46
143	93
69	176
5	32
9	18
1	156
3	153
22	27
80	121
6	65
12	44
108	20
8	117
97	13
