1	3 5 
2	4 
3	3 
4	10 
5	2 
6	8 
7	2 
8	8 
9	8 
10	10 
11	11 
12	2 
13	6 
14	5 
15	7 
16	3 
17	2 
18	10 
19	8 
20	2 
21	10 
22	10 
23	2 
24	11 
25	6 
26	10 
27	9 
28	4 
29	9 
30	9 
31	6 
32	1 
33	12 
34	11 
35	1 
36	2 
37	12 
38	2 
39	1 
40	12 
41	2 
42	8 
43	9 
44	5 6 
45	7 
46	2 9 
47	11 
48	11 
49	5 
50	12 
51	4 
52	10 
53	10 
54	4 5 
55	3 
56	4 
57	11 
58	2 11 
59	12 
60	5 
61	2 
62	6 
63	4 
64	10 
65	10 
66	2 
67	3 
68	8 
69	7 
70	1 
71	8 
72	12 
73	6 
74	2 11 
75	11 
76	4 
77	5 
78	2 
79	11 
80	2 
81	10 
82	4 7 
83	10 
84	3 
85	8 
86	1 7 
87	10 
88	5 
89	7 
90	7 
91	2 8 
92	2 
93	10 
94	6 
95	1 
96	6 
97	4 
98	2 
99	6 
100	8 
101	2 
102	2 
103	5 
104	8 
105	1 3 
106	10 
107	3 
108	10 
109	2 
110	11 12 
111	6 10 
112	11 
113	10 
114	1 
115	3 
116	4 
117	1 9 
118	11 
119	1 
120	5 
121	4 
122	6 
123	4 
124	4 
125	2 
126	6 
127	3 
128	10 
129	5 
130	2 
131	7 
132	1 
133	11 
134	2 
135	5 
136	5 
137	3 
138	10 
139	4 
140	10 
141	7 
142	5 
143	4 
144	10 
145	11 
146	10 
147	7 
148	5 
149	8 
150	7 
151	8 10 
152	1 
153	1 
154	1 
155	4 
156	7 
157	10 
158	1 
159	2 6 
160	6 
161	2 
162	6 
163	6 
164	10 
165	4 
166	2 7 
167	6 
168	2 
169	1 7 
170	4 
171	2 
172	10 
173	10 
174	10 
175	2 
176	1 7 
177	2 
178	10 
179	2 
180	2 
181	10 
182	10 
183	10 
184	2 5 
185	2 
186	10 
187	2 
188	10 
189	2 8 
190	10 
191	10 
192	2 
193	10 
194	10 
195	2 
196	10 
197	10 
198	2 
199	10 
200	2 
