0 1 {}
0 2 {}
0 3 {}
0 4 {}
0 5 {}
0 9 {}
0 10 {}
0 18 {}
0 21 {}
0 28 {}
0 29 {}
1 2 {}
1 3 {}
1 4 {}
1 11 {}
1 13 {}
1 14 {}
1 16 {}
1 17 {}
1 18 {}
1 21 {}
1 22 {}
1 24 {}
2 3 {}
2 4 {}
2 5 {}
2 7 {}
2 11 {}
2 17 {}
2 18 {}
2 26 {}
3 4 {}
3 5 {}
3 10 {}
3 27 {}
3 28 {}
4 7 {}
4 8 {}
4 9 {}
4 15 {}
4 16 {}
4 19 {}
5 6 {}
5 7 {}
5 8 {}
5 9 {}
5 12 {}
5 14 {}
5 19 {}
5 22 {}
5 24 {}
5 25 {}
5 28 {}
6 7 {}
6 8 {}
6 9 {}
6 12 {}
6 13 {}
6 17 {}
6 23 {}
6 28 {}
7 8 {}
7 9 {}
7 11 {}
7 12 {}
7 18 {}
7 25 {}
8 9 {}
8 10 {}
8 13 {}
8 24 {}
8 26 {}
8 27 {}
8 28 {}
8 29 {}
9 12 {}
9 16 {}
9 21 {}
9 22 {}
9 23 {}
9 24 {}
9 27 {}
9 28 {}
10 11 {}
10 12 {}
10 13 {}
10 14 {}
10 21 {}
10 26 {}
11 12 {}
11 13 {}
11 14 {}
11 16 {}
11 18 {}
11 21 {}
11 22 {}
12 13 {}
12 14 {}
13 14 {}
13 18 {}
13 23 {}
13 25 {}
13 28 {}
13 29 {}
14 27 {}
14 29 {}
15 16 {}
15 17 {}
15 18 {}
15 19 {}
15 28 {}
16 17 {}
16 18 {}
16 19 {}
16 24 {}
17 18 {}
17 19 {}
17 29 {}
18 19 {}
18 21 {}
18 22 {}
18 23 {}
19 26 {}
20 21 {}
20 22 {}
20 23 {}
20 24 {}
20 25 {}
20 26 {}
21 22 {}
21 23 {}
21 24 {}
21 29 {}
22 23 {}
22 24 {}
22 26 {}
22 27 {}
23 24 {}
25 26 {}
25 27 {}
25 28 {}
25 29 {}
26 27 {}
26 28 {}
26 29 {}
27 28 {}
27 29 {}
28 29 {}
