0 1 {}
0 2 {}
0 3 {}
0 4 {}
0 5 {}
0 8 {}
0 11 {}
0 12 {}
0 14 {}
0 15 {}
0 23 {}
0 24 {}
0 27 {}
0 28 {}
1 2 {}
1 3 {}
1 4 {}
1 8 {}
1 9 {}
1 12 {}
1 15 {}
1 16 {}
1 19 {}
1 21 {}
1 28 {}
2 3 {}
2 4 {}
2 6 {}
2 27 {}
2 28 {}
3 4 {}
3 6 {}
3 7 {}
3 8 {}
3 9 {}
3 10 {}
3 13 {}
3 29 {}
4 5 {}
4 10 {}
4 11 {}
4 12 {}
4 19 {}
4 26 {}
5 6 {}
5 7 {}
5 8 {}
5 9 {}
5 12 {}
5 13 {}
5 20 {}
5 21 {}
5 22 {}
5 23 {}
5 24 {}
5 26 {}
5 29 {}
6 7 {}
6 8 {}
6 9 {}
6 11 {}
6 12 {}
6 14 {}
6 15 {}
6 20 {}
6 23 {}
6 26 {}
6 27 {}
6 28 {}
6 29 {}
7 8 {}
7 9 {}
7 11 {}
7 14 {}
7 16 {}
7 18 {}
7 22 {}
7 24 {}
8 9 {}
8 11 {}
8 15 {}
8 18 {}
8 24 {}
8 28 {}
9 10 {}
9 12 {}
9 20 {}
9 21 {}
9 22 {}
9 24 {}
9 25 {}
9 28 {}
10 11 {}
10 12 {}
10 13 {}
10 14 {}
10 16 {}
10 21 {}
10 23 {}
11 12 {}
11 13 {}
11 14 {}
11 20 {}
11 24 {}
12 13 {}
12 14 {}
12 17 {}
12 19 {}
12 23 {}
12 24 {}
12 28 {}
12 29 {}
13 14 {}
13 15 {}
13 18 {}
14 15 {}
14 25 {}
15 16 {}
15 17 {}
15 18 {}
15 19 {}
15 25 {}
16 17 {}
16 18 {}
16 19 {}
16 20 {}
16 23 {}
16 26 {}
17 18 {}
17 19 {}
17 25 {}
17 27 {}
17 28 {}
17 29 {}
18 19 {}
19 20 {}
19 26 {}
19 28 {}
19 29 {}
20 21 {}
20 22 {}
20 23 {}
20 24 {}
20 27 {}
21 22 {}
21 23 {}
21 24 {}
21 27 {}
22 23 {}
22 24 {}
22 26 {}
22 27 {}
23 24 {}
23 27 {}
24 25 {}
25 26 {}
25 27 {}
25 28 {}
25 29 {}
26 27 {}
26 28 {}
26 29 {}
27 28 {}
27 29 {}
28 29 {}
