0 2 {}
0 3 {}
0 4 {}
0 17 {}
0 19 {}
0 27 {}
1 2 {}
1 3 {}
1 4 {}
1 6 {}
1 18 {}
1 22 {}
1 28 {}
2 3 {}
2 4 {}
2 13 {}
2 14 {}
2 22 {}
2 23 {}
2 24 {}
3 4 {}
3 9 {}
3 10 {}
3 12 {}
3 13 {}
3 16 {}
4 7 {}
4 22 {}
4 24 {}
5 6 {}
5 7 {}
5 9 {}
6 7 {}
6 8 {}
6 10 {}
6 21 {}
6 22 {}
6 25 {}
6 29 {}
7 8 {}
7 9 {}
8 14 {}
8 25 {}
8 27 {}
9 10 {}
9 13 {}
9 18 {}
9 28 {}
9 29 {}
10 11 {}
10 12 {}
10 13 {}
10 14 {}
10 21 {}
10 22 {}
10 24 {}
11 12 {}
11 13 {}
11 14 {}
11 21 {}
11 22 {}
12 13 {}
12 14 {}
12 23 {}
12 27 {}
12 29 {}
13 14 {}
13 26 {}
13 28 {}
14 17 {}
14 22 {}
14 29 {}
15 16 {}
15 17 {}
15 18 {}
16 18 {}
16 19 {}
17 18 {}
17 19 {}
17 23 {}
17 29 {}
18 19 {}
18 21 {}
18 27 {}
20 22 {}
20 23 {}
20 24 {}
20 29 {}
21 22 {}
21 23 {}
22 23 {}
22 24 {}
22 25 {}
23 24 {}
23 29 {}
25 27 {}
25 28 {}
26 27 {}
26 28 {}
26 29 {}
28 29 {}
