0 1 {}
0 2 {}
0 3 {}
0 4 {}
0 5 {}
0 17 {}
0 19 {}
0 27 {}
1 2 {}
1 3 {}
1 4 {}
1 7 {}
1 18 {}
1 22 {}
1 28 {}
2 3 {}
2 4 {}
2 13 {}
2 14 {}
2 22 {}
2 23 {}
2 24 {}
3 4 {}
3 10 {}
3 12 {}
3 13 {}
3 16 {}
4 5 {}
4 8 {}
4 22 {}
4 24 {}
5 6 {}
5 7 {}
5 8 {}
5 9 {}
5 15 {}
5 18 {}
6 7 {}
6 8 {}
6 9 {}
6 25 {}
6 29 {}
7 8 {}
7 9 {}
7 16 {}
7 20 {}
8 9 {}
8 10 {}
8 22 {}
8 23 {}
8 25 {}
8 27 {}
9 11 {}
9 28 {}
9 29 {}
10 11 {}
10 12 {}
10 13 {}
10 14 {}
10 22 {}
10 24 {}
10 28 {}
11 12 {}
11 13 {}
11 14 {}
11 17 {}
11 20 {}
11 22 {}
11 24 {}
12 13 {}
12 14 {}
12 20 {}
13 14 {}
13 21 {}
13 26 {}
13 28 {}
14 25 {}
14 27 {}
15 16 {}
15 17 {}
15 18 {}
15 19 {}
15 24 {}
16 17 {}
16 18 {}
16 19 {}
16 21 {}
17 18 {}
17 19 {}
17 29 {}
18 19 {}
18 27 {}
19 20 {}
19 23 {}
20 21 {}
20 22 {}
20 23 {}
20 24 {}
20 29 {}
21 22 {}
21 23 {}
21 24 {}
21 29 {}
22 23 {}
22 24 {}
23 24 {}
23 25 {}
24 29 {}
25 26 {}
25 27 {}
25 28 {}
25 29 {}
26 27 {}
26 28 {}
26 29 {}
27 28 {}
27 29 {}
28 29 {}
