3	6
5	7
1	8
2	8
1	2
5	9
7	9
4	8
2	10
4	9
1	11
8	11
7	12
5	12
1	4
4	13
7	14
9	12
11	15
5	14
8	15
7	16
1	15
5	16
12	17
15	18
5	17
14	16
10	19
9	16
16	20
16	17
7	20
17	20
20	21
5	20
14	20
18	22
15	22
5	21
12	21
5	23
1	18
16	21
14	24
2	19
9	23
8	18
11	22
10	25
19	25
7	17
1	22
9	14
16	26
16	23
12	14
7	24
5	27
5	26
21	27
8	22
16	24
15	28
20	24
26	27
16	29
22	28
14	21
20	23
23	30
9	21
20	27
9	20
1	31
18	28
23	24
8	28
30	32
9	17
17	24
6	33
2	25
1	28
6	34
26	29
3	33
24	30
6	35
3	34
9	24
7	23
30	36
14	17
34	35
14	30
32	37
12	23
27	29
28	38
33	35
11	28
32	36
8	31
24	39
33	34
20	39
12	27
18	40
24	27
5	24
11	38
26	41
3	35
21	24
7	30
15	42
14	36
36	37
11	18
12	30
23	43
17	21
11	31
8	40
21	44
18	42
15	31
7	21
27	30
14	45
5	41
18	31
5	46
12	16
23	26
15	38
17	47
18	38
1	38
17	27
30	37
41	48
12	20
14	37
30	43
25	49
19	49
7	27
28	42
7	50
16	27
24	41
31	40
22	38
50	51
16	30
23	37
12	36
14	52
22	31
17	44
9	27
33	53
28	31
40	42
31	54
38	40
32	43
5	48
14	55
31	38
45	55
12	24
46	48
2	56
7	51
20	30
10	49
3	53
52	57
34	53
14	32
29	41
31	42
40	58
22	42
5	30
24	46
9	30
19	59
1	42
1	40
12	45
35	53
5	60
6	53
17	30
1	54
9	46
23	61
23	27
27	36
10	56
26	48
23	62
27	45
17	32
41	46
8	63
16	37
49	59
30	39
16	32
39	64
52	55
12	61
43	61
64	65
31	58
38	54
39	65
5	37
2	66
12	41
5	47
55	57
14	27
33	67
37	55
26	47
25	59
31	63
21	68
34	67
47	60
53	67
17	69
19	56
29	47
11	42
26	70
56	59
2	49
27	70
25	71
28	40
12	69
59	71
38	42
55	72
25	56
18	54
37	43
16	46
33	73
8	38
15	58
41	45
28	74
41	70
34	73
37	61
10	59
63	75
31	74
17	29
5	69
13	76
20	64
38	74
23	32
56	71
7	77
46	69
15	40
54	63
25	66
75	78
14	23
57	72
20	70
17	68
3	79
34	79
32	55
15	74
49	56
57	80
19	71
18	74
21	30
16	39
52	81
6	67
1	74
20	32
75	82
66	71
16	51
60	69
79	83
55	81
58	63
54	74
39	70
39	84
9	70
30	77
17	23
7	61
21	85
22	40
63	78
16	84
23	41
33	86
38	58
23	36
33	79
54	78
6	87
47	69
8	42
24	60
59	66
86	88
17	39
58	75
44	85
53	87
4	89
6	86
29	69
3	83
23	77
32	90
73	86
22	54
53	79
32	62
51	91
37	72
14	57
35	73
41	69
64	92
36	43
39	41
13	89
76	89
40	93
11	58
20	37
18	58
72	94
62	77
10	66
6	88
31	78
76	95
37	41
7	32
53	88
53	83
22	96
42	54
46	47
11	74
33	87
58	97
1	96
45	48
3	88
16	61
26	98
2	59
72	81
14	48
7	46
57	99
89	95
65	92
78	82
57	81
53	100
58	74
79	88
38	96
51	101
28	54
8	74
16	45
18	63
45	102
27	57
26	69
3	103
27	47
48	55
11	75
45	47
98	104
29	98
28	58
4	76
49	66
58	105
39	46
3	67
22	78
21	32
72	106
28	78
34	103
45	81
29	48
45	107
86	87
7	39
50	101
36	62
88	108
75	105
37	39
3	86
83	87
71	109
28	105
47	68
13	95
13	110
31	93
23	29
32	41
5	50
102	111
97	105
53	103
50	61
53	112
15	78
1	75
56	66
40	96
4	113
61	72
10	71
6	79
67	83
112	114
74	78
30	90
35	88
83	88
105	115
44	68
29	37
26	45
22	63
36	116
57	61
41	102
69	102
21	39
5	117
80	99
24	37
43	57
53	86
74	118
17	45
54	96
58	115
73	79
94	119
60	68
20	69
91	101
50	77
74	120
49	71
36	57
42	58
94	106
