20	21
18	22
16	23
20	23
21	24
20	24
17	25
6	23
2	23
4	26
6	16
11	27
2	20
12	26
24	28
6	20
20	28
12	29
27	28
6	22
7	29
13	30
24	29
5	25
14	31
28	31
29	32
12	32
2	33
17	31
32	34
7	32
29	34
19	35
21	28
20	36
5	17
28	36
21	36
16	37
2	25
23	37
30	38
13	38
13	26
7	39
34	40
22	31
8	41
22	29
32	40
24	31
11	42
7	30
10	25
14	43
27	32
12	34
15	44
16	45
1	24
25	33
16	46
37	46
31	43
8	25
34	47
27	38
22	47
23	46
12	48
22	24
1	20
26	27
11	49
12	40
1	50
3	44
42	49
31	51
32	47
29	52
3	25
27	49
29	40
50	53
17	24
33	54
12	24
37	45
1	53
11	35
14	26
37	55
10	17
15	56
43	50
12	47
18	57
23	33
24	36
40	58
7	56
6	56
2	54
31	59
34	48
41	59
31	39
19	26
40	60
11	25
43	59
3	61
32	48
45	62
14	59
14	51
45	55
23	45
39	63
44	56
9	62
23	62
34	60
27	42
58	64
36	61
26	60
13	65
20	22
9	63
34	58
28	29
23	55
25	66
7	63
37	62
26	38
26	30
45	67
7	26
9	27
35	45
29	58
64	68
21	27
22	57
10	26
30	56
23	67
14	69
17	66
18	70
21	23
25	47
26	29
10	56
30	65
37	71
33	38
33	44
24	53
10	19
55	72
22	34
35	51
19	73
63	66
38	65
23	54
46	47
26	74
42	46
1	2
58	68
43	75
31	69
40	76
43	64
4	74
41	77
23	72
34	52
18	73
27	78
39	46
2	3
21	53
11	78
68	79
16	62
45	46
14	80
33	47
55	62
49	64
35	64
68	81
29	60
34	46
41	67
16	42
30	64
47	82
58	79
7	28
34	83
38	56
12	52
39	56
32	60
83	84
8	77
16	21
26	63
4	85
28	41
19	25
7	27
29	83
53	86
29	47
51	69
34	76
26	33
11	87
5	10
46	62
10	88
1	42
22	70
37	89
26	70
27	87
26	43
6	46
31	46
1	86
32	90
2	42
57	70
48	61
32	91
37	72
50	86
33	59
58	60
48	92
31	75
22	53
10	13
42	87
34	84
18	56
14	93
43	93
37	67
2	46
33	74
10	94
78	87
6	10
10	44
45	72
26	93
42	95
88	94
79	81
38	74
46	55
63	96
25	54
49	87
39	96
6	19
69	80
5	97
77	87
67	89
85	98
18	33
26	71
51	99
64	79
54	79
35	69
31	56
4	98
87	100
57	61
59	69
43	69
48	58
35	44
67	101
49	59
74	98
45	71
33	102
5	56
48	60
68	103
6	67
81	103
29	82
26	98
93	104
16	55
69	99
5	88
60	92
52	83
63	105
43	51
28	75
75	106
9	26
74	85
39	105
85	93
16	107
61	99
40	90
9	70
7	90
37	38
55	108
79	103
46	71
9	96
28	56
32	109
49	68
57	104
46	67
80	99
78	110
6	45
17	39
58	90
83	111
32	92
58	76
44	64
35	49
23	112
2	102
67	72
27	95
11	100
16	89
26	85
52	113
29	76
36	73
61	114
15	35
43	80
43	104
48	84
55	115
13	71
96	105
13	93
35	73
14	104
12	58
88	116
38	95
43	114
89	107
12	68
29	85
49	117
90	92
2	44
6	17
3	114
22	117
78	118
80	104
81	106
37	115
26	119
24	75
99	104
87	117
7	114
26	42
21	120
47	52
13	70
104	121
61	108
60	84
12	113
14	99
51	80
85	122
60	90
45	89
6	47
58	121
12	81
37	108
18	123
40	92
60	91
12	76
37	107
35	97
67	71
39	124
63	124
96	124
28	120
26	122
9	33
18	125
2	34
105	124
12	82
29	38
106	126
22	25
10	116
45	112
96	127
110	118
44	62
58	103
50	128
50	105
18	23
19	60
67	129
19	66
101	129
19	116
35	78
60	130
31	93
52	111
15	78
74	119
3	131
70	123
41	45
123	125
58	83
75	126
42	117
111	132
70	125
57	125
12	93
89	129
3	19
41	133
17	67
17	41
49	100
44	116
45	108
1	102
10	134
124	127
9	41
23	102
7	36
11	110
73	135
121	131
111	113
5	39
63	70
85	119
49	78
90	136
72	108
36	120
42	78
7	96
114	131
35	135
26	137
41	106
6	53
102	135
95	97
70	138
88	134
10	63
34	81
11	38
26	49
118	139
74	122
2	66
25	62
94	134
4	140
30	133
57	131
69	104
4	119
8	133
62	112
47	141
32	113
76	79
34	68
57	123
1	128
76	142
98	140
7	105
27	100
72	115
34	88
33	143
74	140
61	131
47	60
16	67
101	144
59	93
7	22
63	125
57	138
6	116
26	145
35	77
91	130
50	134
5	47
98	119
106	146
97	111
1	43
76	103
89	108
145	147
11	118
9	123
5	7
63	127
79	90
58	148
19	91
56	120
32	82
58	84
34	117
64	149
46	72
29	79
26	125
56	69
28	150
74	145
105	143
30	137
57	150
89	151
10	137
120	150
69	75
64	103
25	152
38	55
64	76
36	150
21	89
26	65
47	153
30	55
78	100
84	92
24	50
61	132
14	75
80	154
75	104
107	129
66	152
92	113
98	122
114	155
98	137
22	138
52	68
35	117
81	126
140	156
18	62
100	118
98	145
100	117
51	154
156	157
74	156
127	151
59	80
19	61
40	136
58	158
31	37
16	28
78	117
125	138
148	158
75	146
76	159
6	15
90	121
119	145
83	92
17	124
65	73
135	160
41	105
4	156
44	128
56	63
28	161
25	98
76	81
17	152
79	82
18	162
61	111
98	156
34	79
24	162
23	89
3	163
5	66
32	68
27	117
27	164
21	150
58	61
31	96
53	73
21	165
46	89
99	121
108	115
33	128
114	163
23	166
48	64
123	150
2	86
31	154
3	42
148	167
54	102
93	121
3	102
138	144
155	163
156	168
58	159
11	45
34	91
58	86
51	93
56	57
25	169
69	114
86	128
98	147
55	65
32	84
23	108
33	170
9	102
69	146
46	124
50	132
85	147
149	171
137	145
119	156
84	158
52	64
36	161
137	172
90	159
34	64
72	112
22	125
141	153
6	108
96	173
59	106
122	137
52	84
56	124
75	93
35	160
28	174
36	140
21	174
75	85
52	76
78	164
103	162
64	175
42	100
157	168
75	99
140	157
134	176
123	138
122	145
128	137
42	118
82	113
76	175
153	177
71	119
37	112
56	153
95	136
55	67
39	127
33	178
97	112
58	82
110	164
119	137
45	115
2	179
105	127
81	113
56	162
31	89
69	126
51	180
131	160
29	64
12	60
39	93
18	135
69	181
6	7
26	84
85	137
19	135
21	161
72	89
39	182
26	68
127	182
78	160
19	67
65	135
43	126
18	183
49	58
37	129
144	154
18	138
32	64
87	110
59	184
37	151
100	164
35	79
22	87
46	101
1	185
27	118
51	59
97	117
98	141
88	176
78	186
83	90
80	126
3	9
9	25
75	80
128	187
24	80
31	151
2	178
42	102
80	93
23	183
7	188
39	85
94	155
52	79
20	120
132	189
6	137
70	162
34	130
10	45
116	166
58	113
78	190
5	32
32	111
108	112
91	92
48	82
10	66
141	191
129	151
43	154
19	160
143	170
162	183
1	6
24	192
26	158
178	179
87	190
152	169
77	133
9	54
62	193
104	126
8	19
40	82
27	139
82	136
79	194
103	106
42	114
94	176
21	192
116	195
83	132
35	126
10	195
5	96
93	184
52	130
61	196
14	70
41	46
96	123
61	163
35	175
121	184
30	197
88	130
13	197
123	162
117	132
26	58
136	159
34	198
60	79
127	173
49	148
30	190
87	118
121	199
151	173
7	127
40	113
84	113
33	179
52	141
71	200
33	153
97	200
112	129
129	144
164	186
117	118
180	201
97	187
4	137
63	146
118	164
7	41
29	132
135	202
32	153
53	162
39	74
38	197
46	108
24	161
164	203
31	104
120	192
54	98
56	133
88	195
46	151
198	204
43	181
25	196
44	61
184	199
111	141
84	159
115	205
28	192
97	132
74	168
63	182
52	60
36	174
129	206
96	188
66	132
1	64
119	122
51	104
80	146
48	207
10	14
13	37
88	148
7	46
95	118
205	208
4	168
39	188
37	206
149	175
81	97
7	124
202	209
62	108
84	207
76	84
176	195
115	208
97	210
24	43
68	158
28	165
131	190
23	115
83	211
83	113
60	194
18	108
78	203
32	58
91	212
94	195
100	102
91	109
20	53
122	172
74	213
103	149
62	67
53	91
20	150
70	183
108	214
43	106
5	41
20	161
11	117
27	215
22	90
117	203
138	162
62	72
79	83
167	216
104	106
71	129
107	144
143	178
63	75
46	180
118	217
69	93
57	162
2	143
1	187
90	103
64	113
173	218
10	122
110	190
2	24
63	188
170	178
134	219
6	70
92	103
118	190
88	219
161	174
3	132
129	220
134	195
12	142
47	79
119	168
55	166
60	158
98	221
12	79
31	184
125	162
83	136
23	151
204	222
107	122
22	123
35	202
140	145
80	106
14	106
13	223
122	156
56	139
41	88
192	197
31	80
38	223
5	224
131	163
53	128
82	90
159	161
103	113
49	114
33	225
99	126
11	46
12	64
5	210
68	76
6	9
52	226
93	126
130	198
97	202
75	103
25	60
176	219
37	227
109	212
77	175
68	226
81	149
14	121
41	165
217	228
30	223
13	126
124	173
17	88
53	187
97	229
112	115
89	103
48	130
6	63
12	132
214	230
161	192
16	129
8	152
145	172
123	183
50	154
24	231
120	161
16	72
23	129
150	192
121	224
37	166
33	232
61	97
82	109
87	164
80	184
202	210
37	200
3	233
64	81
5	26
4	145
31	150
140	147
15	186
215	234
58	130
27	110
79	113
122	140
180	219
96	235
16	102
125	183
49	118
140	213
17	72
125	236
65	160
82	83
151	210
186	203
111	226
68	237
121	126
36	97
41	75
197	223
122	186
64	237
174	238
140	168
42	186
109	152
3	178
123	236
138	183
46	239
131	233
22	41
43	56
40	84
182	188
32	49
236	240
52	198
119	128
201	202
3	196
25	114
178	241
27	234
49	139
18	151
159	175
59	104
40	242
95	186
25	69
16	186
7	173
31	126
126	160
34	243
143	200
46	112
119	172
117	123
39	98
161	231
231	244
135	209
111	198
48	113
65	223
32	149
62	71
197	245
138	236
29	92
62	151
116	219
206	227
109	246
74	137
16	151
105	173
21	97
2	75
57	183
47	247
158	159
61	155
153	191
170	179
53	185
152	171
157	248
45	129
6	96
78	139
51	97
131	155
223	245
229	249
137	147
80	121
126	197
163	233
71	107
216	250
166	206
95	217
62	239
172	246
4	157
49	234
98	251
29	84
207	236
60	98
67	112
64	142
30	252
173	188
1	133
111	189
1	63
210	229
9	20
67	253
138	240
5	30
159	207
200	206
86	187
174	231
103	254
141	198
44	103
94	219
28	238
51	201
112	255
98	168
147	251
145	209
120	174
145	156
94	137
198	256
81	82
63	185
55	235
167	250
183	257
76	82
66	169
68	82
67	107
49	186
76	141
157	258
15	57
37	208
138	257
28	231
123	240
132	154
91	259
55	89
83	194
116	134
137	251
52	58
184	224
197	260
90	109
77	217
139	217
166	200
15	137
110	261
174	244
41	94
164	261
68	113
73	160
73	262
183	240
50	63
27	92
2	38
41	87
42	139
164	263
62	89
9	179
195	219
50	187
17	169
131	196
87	264
1	113
50	189
108	239
136	242
155	265
23	71
216	264
59	201
24	178
47	113
40	79
171	266
231	238
117	183
38	46
140	172
16	71
79	149
36	267
9	13
147	172
153	198
16	193
108	205
91	111
201	268
10	182
143	179
55	61
2	16
132	144
82	149
247	269
70	240
149	152
160	262
41	78
63	65
49	110
136	270
42	43
41	184
28	244
163	196
45	151
238	271
5	70
80	180
110	215
13	245
42	147
147	157
21	272
128	185
50	185
224	230
81	111
56	184
186	273
60	64
150	161
148	216
56	198
107	208
88	150
91	274
60	82
