1	20
1	26
2	3
2	56
3	2
3	31
4	19
4	29
5	37
5	59
6	53
6	60
7	56
7	58
8	45
8	56
9	54
9	60
10	59
10	60
11	41
11	52
12	53
12	59
13	50
13	60
14	24
14	50
15	45
15	57
16	59
16	60
17	49
17	57
18	57
18	60
19	4
19	54
19	60
20	1
20	53
21	51
21	60
22	39
22	50
23	34
23	56
24	14
24	53
25	51
25	57
26	1
26	29
26	42
27	53
27	54
27	57
28	58
28	59
28	60
29	4
29	26
29	32
30	54
30	55
30	57
31	3
31	34
31	59
32	29
32	34
32	60
33	58
33	59
33	60
34	23
34	31
34	32
35	37
35	59
35	60
36	47
36	54
36	57
37	5
37	35
37	50
38	43
38	56
38	59
39	22
39	48
39	54
40	48
40	59
40	60
41	11
41	58
41	59
41	60
42	26
42	58
42	59
42	60
43	38
43	44
43	56
43	58
44	43
44	46
44	56
44	58
45	8
45	15
45	46
45	56
46	44
46	45
46	56
46	59
46	60
47	36
47	55
47	58
47	59
47	60
48	39
48	40
48	51
48	52
48	57
49	17
49	55
49	58
49	59
49	60
50	13
50	14
50	22
50	37
50	53
50	58
51	21
51	25
51	48
51	52
51	54
51	57
52	11
52	48
52	51
52	54
52	57
52	60
53	6
53	12
53	20
53	24
53	27
53	50
53	60
54	9
54	19
54	27
54	30
54	36
54	39
54	51
54	52
54	57
54	60
55	30
55	47
55	49
55	56
55	57
55	58
55	59
55	60
56	2
56	7
56	8
56	23
56	38
56	43
56	44
56	45
56	46
56	55
56	59
56	60
57	15
57	17
57	18
57	25
57	27
57	30
57	36
57	48
57	51
57	52
57	54
57	55
57	60
58	7
58	28
58	33
58	41
58	42
58	43
58	44
58	47
58	49
58	50
58	55
58	59
58	60
59	5
59	10
59	12
59	16
59	28
59	31
59	33
59	35
59	38
59	40
59	41
59	42
59	46
59	47
59	49
59	55
59	56
59	58
59	60
60	6
60	9
60	10
60	13
60	16
60	18
60	19
60	21
60	28
60	32
60	33
60	35
60	40
60	41
60	42
60	46
60	47
60	49
60	52
60	53
60	54
60	55
60	56
60	57
60	58
60	59
