degree distribution (probability density function of the degree in logarithmic bins) 
2	0.684013
3	0.352841
4	0.0853167
5	0.0528117
6.25	0.0408635
8	0.00790462
11	0.0122325
13	0.00946504
19	0.00366183
26	0.00219235

degree distribution (degree-occurrences) 
2	0.4
3	0.266667
4	0.0833333
5	0.0666667
6	0.05
7	0.0166667
8	0.0166667
10	0.0166667
12	0.0166667
13	0.0333333
19	0.0166667
26	0.0166667


--------------------------------------
community distribution (size-occurrences)
5	0.333333
10	0.166667
11	0.166667
14	0.166667
20	0.166667


--------------------------------------
mixing parameter
0	0.216667
0.142857	0.0166667
0.166667	0.0333333
0.2	0.0666667
0.247253	0.116667
0.269231	0.0166667
0.311741	0.0333333
0.333333	0.233333
0.375	0.0166667
0.4	0.0166667
0.5	0.233333

--------------------------------------
