1	29
1	30
2	29
2	30
3	24
3	29
4	12
4	17
5	27
5	28
6	23
6	25
7	8
7	28
8	7
8	25
9	26
9	28
10	11
10	19
11	10
11	19
12	4
12	19
12	27
13	24
13	29
13	30
14	22
14	25
14	26
15	24
15	29
15	30
16	21
16	23
16	27
17	4
17	19
17	20
18	21
18	29
18	30
19	10
19	11
19	12
19	17
20	17
20	21
20	22
20	27
21	16
21	18
21	20
21	26
21	30
22	14
22	20
22	23
22	27
22	28
23	6
23	16
23	22
23	26
23	28
23	30
24	3
24	13
24	15
24	27
24	29
24	30
25	6
25	8
25	14
25	26
25	27
25	28
26	9
26	14
26	21
26	23
26	25
26	28
27	5
27	12
27	16
27	20
27	22
27	24
27	25
27	28
28	5
28	7
28	9
28	22
28	23
28	25
28	26
28	27
28	29
29	1
29	2
29	3
29	13
29	15
29	18
29	24
29	28
29	30
30	1
30	2
30	13
30	15
30	18
30	21
30	23
30	24
30	29
