0 3 {}
0 4 {}
0 5 {}
0 6 {}
0 8 {}
0 12 {}
0 13 {}
0 15 {}
0 21 {}
0 22 {}
0 32 {}
0 33 {}
0 34 {}
0 35 {}
0 36 {}
0 29 {}
0 39 {}
0 48 {}
0 59 {}
1 2 {}
1 3 {}
1 5 {}
1 6 {}
1 22 {}
1 25 {}
1 27 {}
1 34 {}
1 36 {}
1 41 {}
1 54 {}
1 66 {}
1 58 {}
1 63 {}
2 3 {}
2 8 {}
2 20 {}
2 21 {}
2 24 {}
2 25 {}
2 28 {}
2 32 {}
2 33 {}
2 34 {}
2 35 {}
2 38 {}
2 29 {}
2 42 {}
2 44 {}
2 61 {}
3 7 {}
3 8 {}
3 15 {}
3 21 {}
3 25 {}
3 28 {}
3 32 {}
3 36 {}
3 38 {}
3 29 {}
3 30 {}
3 31 {}
3 53 {}
3 54 {}
3 65 {}
4 5 {}
4 9 {}
4 10 {}
4 17 {}
4 23 {}
4 26 {}
4 41 {}
4 44 {}
4 45 {}
4 52 {}
4 60 {}
5 6 {}
5 8 {}
5 12 {}
5 13 {}
5 22 {}
5 32 {}
5 35 {}
5 29 {}
5 31 {}
5 39 {}
5 41 {}
5 52 {}
5 61 {}
5 62 {}
6 8 {}
6 11 {}
6 14 {}
6 20 {}
6 28 {}
6 32 {}
6 29 {}
6 31 {}
6 50 {}
6 52 {}
6 53 {}
6 60 {}
7 8 {}
7 11 {}
7 12 {}
7 13 {}
7 17 {}
7 21 {}
7 23 {}
7 27 {}
7 31 {}
7 40 {}
7 43 {}
7 46 {}
7 65 {}
7 67 {}
7 58 {}
7 59 {}
8 18 {}
8 28 {}
8 38 {}
8 29 {}
8 40 {}
8 45 {}
8 51 {}
8 56 {}
8 67 {}
8 59 {}
8 60 {}
9 12 {}
9 13 {}
9 14 {}
9 15 {}
9 16 {}
9 17 {}
9 18 {}
9 33 {}
9 40 {}
9 41 {}
9 48 {}
9 51 {}
9 56 {}
9 58 {}
9 61 {}
10 11 {}
10 12 {}
10 13 {}
10 14 {}
10 16 {}
10 17 {}
10 18 {}
10 22 {}
10 26 {}
10 41 {}
10 44 {}
10 46 {}
10 49 {}
10 57 {}
10 67 {}
10 61 {}
11 13 {}
11 14 {}
11 15 {}
11 16 {}
11 18 {}
11 22 {}
11 30 {}
11 31 {}
11 42 {}
11 43 {}
11 50 {}
11 58 {}
12 13 {}
12 14 {}
12 21 {}
12 24 {}
12 28 {}
12 34 {}
12 40 {}
12 62 {}
13 14 {}
13 15 {}
13 17 {}
13 18 {}
13 21 {}
13 23 {}
13 24 {}
13 28 {}
13 35 {}
13 53 {}
13 60 {}
13 63 {}
14 15 {}
14 16 {}
14 18 {}
14 24 {}
14 28 {}
14 35 {}
14 37 {}
14 38 {}
14 40 {}
14 52 {}
15 17 {}
15 18 {}
