0 4 {}
0 8 {}
0 12 {}
0 13 {}
0 15 {}
0 21 {}
0 22 {}
0 25 {}
0 26 {}
0 28 {}
0 32 {}
0 40 {}
0 42 {}
0 44 {}
0 56 {}
0 65 {}
0 66 {}
0 60 {}
1 6 {}
1 20 {}
1 23 {}
1 25 {}
1 32 {}
1 34 {}
1 37 {}
1 29 {}
1 30 {}
1 39 {}
1 43 {}
1 44 {}
1 51 {}
1 57 {}
1 66 {}
1 58 {}
1 61 {}
2 3 {}
2 8 {}
2 18 {}
2 19 {}
2 21 {}
2 26 {}
2 36 {}
2 38 {}
2 47 {}
2 49 {}
2 53 {}
2 58 {}
2 61 {}
3 8 {}
3 11 {}
3 12 {}
3 17 {}
3 22 {}
3 28 {}
3 36 {}
3 50 {}
3 53 {}
3 65 {}
3 58 {}
3 61 {}
4 11 {}
4 12 {}
4 18 {}
4 20 {}
4 22 {}
4 25 {}
4 32 {}
4 33 {}
4 38 {}
4 29 {}
4 43 {}
4 44 {}
4 55 {}
4 66 {}
4 60 {}
4 61 {}
5 8 {}
5 10 {}
5 15 {}
5 16 {}
5 17 {}
5 24 {}
5 25 {}
5 26 {}
5 27 {}
5 28 {}
5 38 {}
5 41 {}
5 54 {}
5 55 {}
5 67 {}
5 60 {}
6 10 {}
6 19 {}
6 20 {}
6 23 {}
6 27 {}
6 35 {}
6 37 {}
6 40 {}
6 46 {}
6 47 {}
6 51 {}
6 55 {}
6 57 {}
7 8 {}
7 9 {}
7 13 {}
7 16 {}
7 17 {}
7 19 {}
7 24 {}
7 25 {}
7 26 {}
7 27 {}
7 29 {}
7 39 {}
7 48 {}
7 49 {}
7 56 {}
7 67 {}
7 59 {}
7 63 {}
8 15 {}
8 17 {}
8 19 {}
8 20 {}
8 22 {}
8 25 {}
8 27 {}
8 28 {}
8 32 {}
8 33 {}
8 36 {}
8 38 {}
8 44 {}
8 48 {}
8 49 {}
9 10 {}
9 11 {}
9 13 {}
9 14 {}
9 15 {}
9 19 {}
9 23 {}
9 25 {}
9 32 {}
9 33 {}
9 31 {}
9 45 {}
9 50 {}
9 54 {}
9 57 {}
9 66 {}
9 59 {}
9 62 {}
10 12 {}
10 15 {}
10 16 {}
10 17 {}
10 18 {}
10 20 {}
10 26 {}
10 28 {}
10 34 {}
10 36 {}
10 30 {}
10 31 {}
10 40 {}
10 41 {}
10 43 {}
10 47 {}
10 55 {}
10 56 {}
10 64 {}
10 66 {}
10 60 {}
11 13 {}
11 36 {}
11 40 {}
11 49 {}
11 50 {}
11 51 {}
11 55 {}
11 64 {}
11 65 {}
11 60 {}
11 61 {}
12 15 {}
12 17 {}
12 18 {}
12 30 {}
12 42 {}
12 48 {}
12 50 {}
12 53 {}
12 57 {}
12 64 {}
12 58 {}
13 20 {}
13 21 {}
13 24 {}
13 40 {}
13 41 {}
13 46 {}
13 49 {}
13 50 {}
13 51 {}
13 53 {}
13 57 {}
13 58 {}
13 59 {}
13 61 {}
13 62 {}
14 16 {}
14 23 {}
14 32 {}
14 34 {}
14 37 {}
14 38 {}
14 29 {}
14 30 {}
14 41 {}
14 44 {}
14 48 {}
14 50 {}
14 65 {}
14 67 {}
15 18 {}
15 21 {}
15 23 {}
15 24 {}
15 40 {}
15 43 {}
15 49 {}
15 65 {}
15 59 {}
16 19 {}
16 20 {}
16 32 {}
16 34 {}
16 36 {}
16 38 {}
16 30 {}
16 31 {}
16 39 {}
16 48 {}
16 49 {}
16 65 {}
17 18 {}
17 19 {}
17 20 {}
17 24 {}
17 33 {}
17 37 {}
17 30 {}
17 41 {}
17 47 {}
17 49 {}
17 67 {}
17 58 {}
18 23 {}
18 28 {}
18 36 {}
18 38 {}
18 41 {}
18 55 {}
18 64 {}
18 61 {}
19 20 {}
19 22 {}
19 25 {}
19 33 {}
19 35 {}
19 36 {}
19 37 {}
19 38 {}
19 30 {}
19 31 {}
19 64 {}
20 23 {}
20 27 {}
20 37 {}
20 30 {}
20 39 {}
20 41 {}
20 50 {}
20 52 {}
20 54 {}
20 64 {}
21 22 {}
21 23 {}
21 27 {}
21 28 {}
21 32 {}
21 33 {}
21 36 {}
21 37 {}
21 31 {}
21 39 {}
21 44 {}
21 45 {}
21 53 {}
21 56 {}
21 65 {}
21 66 {}
21 59 {}
21 60 {}
21 61 {}
21 63 {}
22 23 {}
22 33 {}
22 34 {}
22 35 {}
22 37 {}
22 46 {}
22 50 {}
22 54 {}
22 55 {}
22 65 {}
22 61 {}
23 24 {}
23 25 {}
23 27 {}
23 28 {}
23 48 {}
23 49 {}
23 51 {}
23 54 {}
23 56 {}
23 60 {}
23 61 {}
23 62 {}
23 63 {}
24 25 {}
24 26 {}
24 28 {}
24 39 {}
24 42 {}
24 45 {}
24 46 {}
24 50 {}
24 65 {}
24 59 {}
25 26 {}
25 27 {}
25 36 {}
25 39 {}
25 41 {}
25 48 {}
25 50 {}
25 52 {}
25 53 {}
25 64 {}
25 62 {}
26 32 {}
26 35 {}
26 30 {}
26 39 {}
26 40 {}
26 43 {}
26 45 {}
26 51 {}
26 52 {}
26 53 {}
26 54 {}
26 55 {}
26 57 {}
26 65 {}
26 67 {}
26 58 {}
26 59 {}
26 63 {}
27 30 {}
27 31 {}
27 40 {}
27 48 {}
27 51 {}
27 52 {}
27 62 {}
27 63 {}
28 32 {}
28 37 {}
28 31 {}
28 42 {}
28 45 {}
28 49 {}
28 50 {}
28 53 {}
28 55 {}
28 65 {}
32 35 {}
32 29 {}
32 30 {}
32 31 {}
32 43 {}
32 50 {}
32 52 {}
32 65 {}
32 58 {}
33 34 {}
33 35 {}
33 36 {}
33 29 {}
33 31 {}
33 40 {}
33 42 {}
33 47 {}
33 51 {}
33 54 {}
33 64 {}
34 35 {}
34 38 {}
34 29 {}
34 30 {}
34 31 {}
34 42 {}
34 48 {}
34 49 {}
35 38 {}
35 29 {}
35 30 {}
35 45 {}
35 49 {}
35 53 {}
35 56 {}
35 66 {}
35 58 {}
35 60 {}
36 37 {}
36 29 {}
36 31 {}
36 44 {}
36 48 {}
36 52 {}
37 31 {}
37 48 {}
37 53 {}
37 56 {}
37 57 {}
37 67 {}
37 62 {}
37 63 {}
38 30 {}
38 41 {}
38 48 {}
38 53 {}
38 55 {}
38 57 {}
38 65 {}
38 58 {}
29 30 {}
29 42 {}
29 48 {}
29 51 {}
29 55 {}
29 56 {}
29 65 {}
29 67 {}
29 60 {}
29 62 {}
29 63 {}
30 43 {}
30 47 {}
30 49 {}
30 54 {}
30 57 {}
30 59 {}
30 60 {}
31 41 {}
31 43 {}
31 48 {}
31 55 {}
31 65 {}
31 66 {}
39 41 {}
39 42 {}
39 45 {}
39 46 {}
39 47 {}
39 49 {}
39 57 {}
39 66 {}
40 41 {}
40 45 {}
40 47 {}
40 49 {}
40 53 {}
40 56 {}
40 66 {}
40 67 {}
40 59 {}
40 61 {}
40 63 {}
41 42 {}
41 44 {}
41 46 {}
41 50 {}
41 53 {}
41 55 {}
42 43 {}
42 50 {}
42 52 {}
42 61 {}
43 53 {}
43 63 {}
44 46 {}
44 47 {}
44 48 {}
44 50 {}
44 65 {}
44 66 {}
44 67 {}
44 59 {}
44 61 {}
45 47 {}
45 51 {}
45 53 {}
45 67 {}
45 58 {}
45 63 {}
46 57 {}
46 61 {}
47 50 {}
47 51 {}
47 64 {}
47 58 {}
48 55 {}
49 51 {}
49 53 {}
49 54 {}
49 55 {}
50 51 {}
50 52 {}
50 53 {}
50 54 {}
50 55 {}
50 56 {}
50 64 {}
50 66 {}
51 52 {}
51 57 {}
51 64 {}
51 65 {}
51 67 {}
51 58 {}
51 62 {}
51 63 {}
52 54 {}
52 66 {}
52 60 {}
53 59 {}
53 60 {}
53 61 {}
54 66 {}
54 59 {}
55 56 {}
55 57 {}
55 64 {}
56 57 {}
56 67 {}
57 59 {}
57 63 {}
64 66 {}
64 67 {}
64 60 {}
64 62 {}
64 63 {}
65 67 {}
65 59 {}
65 62 {}
66 59 {}
66 60 {}
66 61 {}
67 60 {}
58 59 {}
58 60 {}
58 62 {}
59 61 {}
60 61 {}
60 63 {}
61 62 {}
