0 14 {}
0 16 {}
0 27 {}
0 28 {}
0 35 {}
0 31 {}
0 40 {}
0 41 {}
0 42 {}
0 46 {}
0 47 {}
0 49 {}
0 56 {}
0 66 {}
0 60 {}
1 9 {}
1 20 {}
1 25 {}
1 35 {}
1 42 {}
1 47 {}
1 48 {}
1 64 {}
1 61 {}
2 33 {}
2 41 {}
2 42 {}
2 43 {}
2 45 {}
2 52 {}
2 58 {}
2 59 {}
3 8 {}
3 21 {}
3 33 {}
3 54 {}
3 57 {}
4 19 {}
4 24 {}
4 25 {}
4 34 {}
4 37 {}
4 30 {}
4 42 {}
4 45 {}
4 61 {}
5 12 {}
5 17 {}
5 18 {}
5 35 {}
5 41 {}
5 44 {}
5 45 {}
5 56 {}
6 17 {}
6 19 {}
6 23 {}
6 26 {}
6 30 {}
6 45 {}
6 47 {}
6 50 {}
6 51 {}
6 55 {}
7 8 {}
7 15 {}
7 16 {}
7 20 {}
7 22 {}
7 26 {}
7 27 {}
7 32 {}
7 33 {}
7 34 {}
7 36 {}
7 37 {}
7 38 {}
7 48 {}
7 66 {}
7 67 {}
8 17 {}
8 21 {}
8 25 {}
8 32 {}
8 38 {}
8 31 {}
8 42 {}
8 58 {}
9 13 {}
9 15 {}
9 19 {}
9 26 {}
9 30 {}
9 42 {}
9 44 {}
9 45 {}
9 49 {}
9 53 {}
9 58 {}
9 61 {}
10 12 {}
10 14 {}
10 15 {}
10 17 {}
10 24 {}
10 33 {}
10 29 {}
10 30 {}
10 41 {}
10 58 {}
10 59 {}
11 15 {}
11 18 {}
11 21 {}
11 22 {}
11 25 {}
11 28 {}
11 34 {}
11 30 {}
11 39 {}
11 44 {}
11 46 {}
11 47 {}
11 48 {}
11 58 {}
12 20 {}
12 26 {}
12 36 {}
12 29 {}
12 40 {}
12 51 {}
12 54 {}
12 55 {}
13 14 {}
13 22 {}
13 25 {}
13 35 {}
13 38 {}
13 41 {}
13 42 {}
13 45 {}
13 53 {}
13 54 {}
14 64 {}
15 17 {}
15 37 {}
15 42 {}
15 44 {}
15 45 {}
15 48 {}
15 49 {}
15 55 {}
16 18 {}
16 32 {}
16 31 {}
16 42 {}
16 45 {}
16 65 {}
16 58 {}
16 62 {}
16 63 {}
17 24 {}
17 43 {}
17 51 {}
17 64 {}
17 65 {}
18 24 {}
18 33 {}
18 37 {}
18 44 {}
18 46 {}
18 49 {}
18 54 {}
18 56 {}
18 57 {}
19 34 {}
19 31 {}
19 43 {}
19 64 {}
19 65 {}
20 22 {}
20 23 {}
20 32 {}
20 35 {}
20 39 {}
20 44 {}
20 51 {}
20 57 {}
20 67 {}
20 63 {}
21 22 {}
21 23 {}
21 39 {}
21 42 {}
21 66 {}
21 67 {}
21 62 {}
21 63 {}
22 25 {}
22 26 {}
22 28 {}
22 32 {}
22 39 {}
22 46 {}
22 47 {}
22 48 {}
22 60 {}
23 27 {}
23 38 {}
23 30 {}
23 47 {}
23 65 {}
23 60 {}
23 63 {}
24 40 {}
24 46 {}
24 49 {}
24 50 {}
24 63 {}
25 38 {}
25 44 {}
25 50 {}
25 66 {}
26 53 {}
26 66 {}
26 63 {}
27 44 {}
27 45 {}
27 54 {}
27 64 {}
27 65 {}
27 67 {}
28 29 {}
28 39 {}
28 40 {}
28 45 {}
28 51 {}
28 55 {}
32 33 {}
32 30 {}
32 31 {}
32 39 {}
32 40 {}
32 53 {}
32 66 {}
32 59 {}
33 35 {}
33 37 {}
33 38 {}
33 31 {}
33 39 {}
33 45 {}
33 47 {}
33 48 {}
33 49 {}
33 52 {}
33 55 {}
33 63 {}
34 35 {}
34 57 {}
34 67 {}
35 48 {}
35 54 {}
35 57 {}
35 64 {}
35 60 {}
35 62 {}
36 39 {}
36 42 {}
36 53 {}
36 67 {}
36 58 {}
36 62 {}
37 47 {}
37 67 {}
37 60 {}
38 31 {}
38 47 {}
38 52 {}
38 57 {}
38 67 {}
29 30 {}
29 40 {}
29 60 {}
29 63 {}
30 49 {}
30 66 {}
30 58 {}
31 41 {}
31 61 {}
31 62 {}
39 46 {}
40 45 {}
40 46 {}
41 48 {}
41 53 {}
41 56 {}
41 65 {}
41 62 {}
42 43 {}
43 46 {}
43 57 {}
44 48 {}
44 49 {}
44 51 {}
44 60 {}
44 61 {}
44 63 {}
45 47 {}
45 57 {}
46 59 {}
46 60 {}
47 53 {}
47 60 {}
48 51 {}
48 52 {}
48 54 {}
48 57 {}
48 60 {}
48 61 {}
49 50 {}
49 53 {}
50 54 {}
50 56 {}
50 60 {}
51 52 {}
51 66 {}
51 62 {}
52 56 {}
52 57 {}
52 65 {}
52 63 {}
53 54 {}
53 55 {}
53 56 {}
54 57 {}
54 64 {}
54 62 {}
55 67 {}
55 58 {}
55 60 {}
56 57 {}
56 59 {}
56 63 {}
57 66 {}
57 58 {}
64 61 {}
65 58 {}
65 61 {}
66 59 {}
67 62 {}
58 59 {}
59 60 {}
60 63 {}
