0 2 {}
0 3 {}
0 4 {}
0 5 {}
0 6 {}
0 7 {}
0 8 {}
0 12 {}
0 13 {}
0 15 {}
0 20 {}
0 23 {}
0 24 {}
0 27 {}
0 28 {}
0 33 {}
0 34 {}
0 35 {}
0 36 {}
0 40 {}
0 42 {}
0 45 {}
0 56 {}
0 65 {}
0 66 {}
0 60 {}
1 2 {}
1 3 {}
1 5 {}
1 6 {}
1 7 {}
1 8 {}
1 20 {}
1 22 {}
1 25 {}
1 27 {}
1 35 {}
1 37 {}
1 30 {}
1 40 {}
1 44 {}
1 45 {}
1 51 {}
1 57 {}
1 65 {}
1 67 {}
1 60 {}
2 3 {}
2 8 {}
2 21 {}
2 24 {}
2 32 {}
2 33 {}
2 38 {}
2 30 {}
2 49 {}
2 53 {}
2 66 {}
2 59 {}
2 62 {}
3 4 {}
3 6 {}
3 7 {}
3 8 {}
3 9 {}
3 12 {}
3 13 {}
3 18 {}
3 19 {}
3 26 {}
3 38 {}
3 40 {}
3 50 {}
3 53 {}
3 64 {}
3 67 {}
3 61 {}
4 5 {}
4 6 {}
4 12 {}
4 13 {}
4 23 {}
4 25 {}
4 27 {}
4 34 {}
4 35 {}
4 29 {}
4 30 {}
4 45 {}
4 46 {}
4 55 {}
4 65 {}
4 66 {}
4 61 {}
4 63 {}
5 6 {}
5 8 {}
5 9 {}
5 11 {}
5 16 {}
5 17 {}
5 18 {}
5 20 {}
5 38 {}
5 44 {}
5 54 {}
5 55 {}
6 8 {}
6 11 {}
6 19 {}
6 21 {}
6 22 {}
6 23 {}
6 24 {}
6 25 {}
6 26 {}
6 35 {}
6 37 {}
6 43 {}
6 51 {}
6 55 {}
6 57 {}
6 58 {}
6 59 {}
6 63 {}
7 8 {}
7 10 {}
7 14 {}
7 17 {}
7 18 {}
7 19 {}
7 23 {}
7 25 {}
7 38 {}
7 30 {}
7 31 {}
7 40 {}
7 41 {}
7 42 {}
7 48 {}
7 49 {}
7 56 {}
8 16 {}
8 20 {}
8 21 {}
8 22 {}
8 23 {}
8 25 {}
8 26 {}
8 28 {}
8 34 {}
8 36 {}
8 47 {}
8 48 {}
8 49 {}
8 64 {}
8 59 {}
9 11 {}
9 12 {}
9 13 {}
9 15 {}
9 16 {}
9 17 {}
9 18 {}
9 20 {}
9 25 {}
9 38 {}
9 31 {}
9 45 {}
9 51 {}
9 55 {}
9 67 {}
9 60 {}
9 63 {}
10 11 {}
10 12 {}
10 13 {}
10 14 {}
10 15 {}
10 16 {}
10 17 {}
10 18 {}
10 21 {}
10 23 {}
10 33 {}
10 37 {}
10 38 {}
10 40 {}
10 41 {}
10 43 {}
10 47 {}
10 49 {}
10 57 {}
10 66 {}
10 58 {}
10 60 {}
11 13 {}
11 14 {}
11 15 {}
11 16 {}
11 17 {}
11 18 {}
11 33 {}
11 40 {}
11 48 {}
11 51 {}
11 52 {}
11 53 {}
11 57 {}
11 64 {}
11 58 {}
11 59 {}
12 13 {}
12 14 {}
12 15 {}
12 16 {}
12 17 {}
12 18 {}
12 25 {}
12 26 {}
12 37 {}
12 43 {}
12 50 {}
12 52 {}
12 55 {}
12 64 {}
12 65 {}
12 59 {}
12 63 {}
13 14 {}
13 15 {}
13 17 {}
13 18 {}
13 19 {}
13 28 {}
13 38 {}
13 30 {}
13 41 {}
13 42 {}
13 47 {}
13 50 {}
13 52 {}
13 53 {}
13 54 {}
13 56 {}
13 63 {}
14 15 {}
14 26 {}
14 28 {}
14 32 {}
14 33 {}
14 34 {}
14 35 {}
14 42 {}
14 45 {}
