1	2
1	3
1	4
3	4
1	5
1	6
1	7
1	8
1	9
1	10
1	12
3	12
4	12
11	12
12	13
12	14
12	15
12	16
17	18
17	19
18	19
17	20
18	20
19	20
17	21
18	21
19	21
20	21
17	22
18	22
19	22
20	22
21	22
17	23
18	23
19	23
20	23
21	23
22	23
12	24
13	24
17	24
18	24
19	24
20	24
21	24
22	24
23	24
12	25
24	25
12	26
24	26
25	26
12	27
17	27
25	27
26	27
12	28
24	28
25	28
26	28
27	28
12	29
28	29
12	30
24	30
28	30
24	31
12	32
24	32
28	32
31	32
12	33
12	34
28	34
12	35
30	35
12	36
30	36
35	36
12	37
30	37
35	37
36	37
12	38
30	38
35	38
36	38
37	38
12	39
30	39
35	39
36	39
37	39
38	39
26	40
26	41
25	42
26	42
25	43
26	43
42	43
12	44
27	44
28	44
12	45
29	45
29	46
47	48
12	49
26	49
28	49
48	49
12	50
27	50
25	51
50	51
12	52
27	52
50	52
40	53
52	53
52	54
27	55
50	55
52	55
12	56
17	56
26	56
27	56
40	56
42	56
49	56
50	56
52	56
55	56
50	57
56	57
42	58
49	58
56	58
12	59
28	59
49	59
56	59
58	59
49	60
56	60
58	60
59	60
49	61
59	61
60	61
49	62
56	62
58	62
59	62
60	62
61	62
42	63
49	63
56	63
58	63
59	63
60	63
61	63
62	63
49	64
56	64
58	64
59	64
60	64
61	64
62	64
63	64
12	65
49	65
56	65
58	65
59	65
60	65
61	65
62	65
63	65
64	65
49	66
56	66
58	66
59	66
60	66
61	66
62	66
63	66
64	66
65	66
49	67
59	67
60	67
61	67
62	67
63	67
64	67
65	67
66	67
58	68
12	69
25	69
26	69
28	69
42	69
49	69
12	70
25	70
26	70
28	70
42	70
49	70
69	70
12	71
25	71
26	71
28	71
42	71
59	71
69	71
70	71
12	72
26	72
28	72
42	72
49	72
69	72
70	72
71	72
12	73
27	73
28	73
49	74
49	75
74	75
26	76
42	76
49	76
69	76
70	76
71	76
72	76
49	77
59	77
63	77
64	77
65	77
66	77
67	77
